OK	/api/school-admin/invoices	/api/school-admin/invoices
OK	/api/school-admin/leadership	/api/school-admin/leadership
OK	/api/school-admin/modules	/api/school-admin/modules
OK	/api/school-admin/overview	/api/school-admin/overview
OK	/api/school-admin/parents	/api/school-admin/parents
OK	/api/school-admin/rbac	/api/school-admin/rbac
OK	/api/school-admin/reports	/api/school-admin/reports
OK	/api/school-admin/reports/bloom	/api/school-admin/reports/bloom
OK	/api/school-admin/reports/export	/api/school-admin/reports/export
OK	/api/school-admin/reports/mastery	/api/school-admin/reports/mastery
OK	/api/school-admin/safeguarding	/api/school-admin/safeguarding
OK	/api/school-admin/staff	/api/school-admin/staff
OK	/api/school-admin/subscription	/api/school-admin/subscription
OK	/api/school-admin/teacher-engagement	/api/school-admin/teacher-engagement
OK	/api/school-admin/tenant-config	/api/school-admin/tenant-config
OK	/api/school-config	/api/school-config
OK	/api/school-config/manifest	/api/school-config/manifest
OK	/api/schools/enroll	/api/schools/enroll
OK	/api/schools/join	/api/schools/join
OK	/api/schools/setup/classes	/api/schools/setup/classes
OK	/api/schools/setup/invite-codes	/api/schools/setup/invite-codes
OK	/api/schools/setup/profile	/api/schools/setup/profile
OK	/api/schools/trial	/api/schools/trial
OK	/api/state/decisions	/api/state/decisions
PREFIX_OK	/api/student/	(prefix of route)
PREFIX_OK	/api/student/assignments/	(prefix of route)
OK	/api/student/chapters	/api/student/chapters
OK	/api/student/daily-lab/claim	/api/student/daily-lab/claim
OK	/api/student/daily-plan	/api/student/daily-plan
OK	/api/student/engagement	/api/student/engagement
OK	/api/student/foxy-interaction	/api/student/foxy-interaction
OK	/api/student/grade-conclusion	/api/student/grade-conclusion
OK	/api/student/preferences	/api/student/preferences
OK	/api/student/shop/purchase	/api/student/shop/purchase
OK	/api/student/subjects	/api/student/subjects
PREFIX_OK	/api/students/	(prefix of route)
PREFIX_OK	/api/super-admin	(prefix of route)
OK	/api/super-admin/adaptive-loops	/api/super-admin/adaptive-loops
OK	/api/super-admin/ai-quality	/api/super-admin/ai-quality
OK	/api/super-admin/ai/irt-readiness	/api/super-admin/ai/irt-readiness
OK	/api/super-admin/ai/oracle-health	/api/super-admin/ai/oracle-health
OK	/api/super-admin/alfabot/denylist	/api/super-admin/alfabot/denylist
OK	/api/super-admin/alfabot/sessions	/api/super-admin/alfabot/sessions
OK	/api/super-admin/alfabot/sessions/	/api/super-admin/alfabot/sessions
OK	/api/super-admin/alfabot/stats	/api/super-admin/alfabot/stats
OK	/api/super-admin/analytics	/api/super-admin/analytics
OK	/api/super-admin/analytics-v2	/api/super-admin/analytics-v2
OK	/api/super-admin/analytics-v2/b2b	/api/super-admin/analytics-v2/b2b
OK	/api/super-admin/bulk-actions/notify	/api/super-admin/bulk-actions/notify
OK	/api/super-admin/bulk-actions/plan-change	/api/super-admin/bulk-actions/plan-change
OK	/api/super-admin/bulk-actions/resend-invites	/api/super-admin/bulk-actions/resend-invites
OK	/api/super-admin/bulk-actions/suspend-restore	/api/super-admin/bulk-actions/suspend-restore
OK	/api/super-admin/bulk-upload	/api/super-admin/bulk-upload
OK	/api/super-admin/cms	/api/super-admin/cms
OK	/api/super-admin/content	/api/super-admin/content
OK	/api/super-admin/content-coverage	/api/super-admin/content-coverage
OK	/api/super-admin/demo-accounts	/api/super-admin/demo-accounts
OK	/api/super-admin/deploy	/api/super-admin/deploy
OK	/api/super-admin/entitlements	/api/super-admin/entitlements
OK	/api/super-admin/feature-flags	/api/super-admin/feature-flags
OK	/api/super-admin/foxy-quality	/api/super-admin/foxy-quality
PREFIX_OK	/api/super-admin/foxy-report/	(prefix of route)
OK	/api/super-admin/goal-profiles	/api/super-admin/goal-profiles
OK	/api/super-admin/grounding/ai-issues	/api/super-admin/grounding/ai-issues
OK	/api/super-admin/grounding/coverage	/api/super-admin/grounding/coverage
OK	/api/super-admin/grounding/health	/api/super-admin/grounding/health
OK	/api/super-admin/grounding/traces	/api/super-admin/grounding/traces
OK	/api/super-admin/grounding/verification-queue	/api/super-admin/grounding/verification-queue
OK	/api/super-admin/health	/api/super-admin/health
OK	/api/super-admin/improvement	/api/super-admin/improvement
OK	/api/super-admin/improvement/deploy	/api/super-admin/improvement/deploy
OK	/api/super-admin/improvement/learning-monitors	/api/super-admin/improvement/learning-monitors
OK	/api/super-admin/improvement/learning-quality	/api/super-admin/improvement/learning-quality
OK	/api/super-admin/improvement/qa-gate	/api/super-admin/improvement/qa-gate
OK	/api/super-admin/improvement/staging	/api/super-admin/improvement/staging
OK	/api/super-admin/institutions	/api/super-admin/institutions
OK	/api/super-admin/institutions/	/api/super-admin/institutions
OK	/api/super-admin/institutions/attach-vercel-domain	/api/super-admin/institutions/attach-vercel-domain
OK	/api/super-admin/institutions/bulk-onboard	/api/super-admin/institutions/bulk-onboard
OK	/api/super-admin/institutions/health	/api/super-admin/institutions/health
OK	/api/super-admin/institutions/provision	/api/super-admin/institutions/provision
OK	/api/super-admin/institutions/verify-domain	/api/super-admin/institutions/verify-domain
OK	/api/super-admin/intelligence/geography	/api/super-admin/intelligence/geography
OK	/api/super-admin/intelligence/overview	/api/super-admin/intelligence/overview
OK	/api/super-admin/intelligence/revenue	/api/super-admin/intelligence/revenue
PREFIX_OK	/api/super-admin/intelligence/school/	(prefix of route)
OK	/api/super-admin/intelligence/schools	/api/super-admin/intelligence/schools
OK	/api/super-admin/invoices	/api/super-admin/invoices
OK	/api/super-admin/login	/api/super-admin/login
OK	/api/super-admin/logout	/api/super-admin/logout
OK	/api/super-admin/logs	/api/super-admin/logs
OK	/api/super-admin/marking-integrity	/api/super-admin/marking-integrity
OK	/api/super-admin/marking-integrity/	/api/super-admin/marking-integrity
OK	/api/super-admin/marking-path-mix	/api/super-admin/marking-path-mix
OK	/api/super-admin/misconceptions	/api/super-admin/misconceptions
OK	/api/super-admin/module-overrides	/api/super-admin/module-overrides
OK	/api/super-admin/mol-shadow	/api/super-admin/mol-shadow
OK	/api/super-admin/oauth-apps	/api/super-admin/oauth-apps
OK	/api/super-admin/observability	/api/super-admin/observability
OK	/api/super-admin/observability/channels	/api/super-admin/observability/channels
OK	/api/super-admin/observability/channels/	/api/super-admin/observability/channels
OK	/api/super-admin/observability/events	/api/super-admin/observability/events
OK	/api/super-admin/observability/events/	/api/super-admin/observability/events
OK	/api/super-admin/observability/export	/api/super-admin/observability/export
OK	/api/super-admin/observability/rules	/api/super-admin/observability/rules
OK	/api/super-admin/observability/rules/	/api/super-admin/observability/rules
OK	/api/super-admin/observability/snapshot	/api/super-admin/observability/snapshot
OK	/api/super-admin/oracle-health	/api/super-admin/oracle-health
OK	/api/super-admin/payment-ops/reconcile	/api/super-admin/payment-ops/reconcile
OK	/api/super-admin/payment-ops/stats	/api/super-admin/payment-ops/stats
OK	/api/super-admin/payment-ops/stuck	/api/super-admin/payment-ops/stuck
OK	/api/super-admin/platform-ops	/api/super-admin/platform-ops
OK	/api/super-admin/rbac	/api/super-admin/rbac
OK	/api/super-admin/readiness-rubric	/api/super-admin/readiness-rubric
OK	/api/super-admin/reports	/api/super-admin/reports
OK	/api/super-admin/roles	/api/super-admin/roles
OK	/api/super-admin/safeguarding	/api/super-admin/safeguarding
OK	/api/super-admin/sessions	/api/super-admin/sessions
OK	/api/super-admin/sla	/api/super-admin/sla
OK	/api/super-admin/stats	/api/super-admin/stats
OK	/api/super-admin/strategic-reports/bloom-by-grade	/api/super-admin/strategic-reports/bloom-by-grade
OK	/api/super-admin/strategic-reports/cohort-retention	/api/super-admin/strategic-reports/cohort-retention
PREFIX_OK	/api/super-admin/students/	(prefix of route)
OK	/api/super-admin/subjects	/api/super-admin/subjects
OK	/api/super-admin/subjects/	/api/super-admin/subjects
OK	/api/super-admin/subjects/grade-map	/api/super-admin/subjects/grade-map
OK	/api/super-admin/subjects/plan-access	/api/super-admin/subjects/plan-access
OK	/api/super-admin/subjects/violations	/api/super-admin/subjects/violations
OK	/api/super-admin/subscribers	/api/super-admin/subscribers
OK	/api/super-admin/subscribers/	/api/super-admin/subscribers
OK	/api/super-admin/support	/api/super-admin/support
OK	/api/super-admin/synthesis-health	/api/super-admin/synthesis-health
